Date,Open,High,Low,Close,Adj Close,Volume
2014-04-30,24.975000,25.375000,24.922501,24.962500,19.285948,17561600
2014-05-01,25.055000,25.087500,24.840000,24.992500,19.309126,10696400
2014-05-02,24.889999,24.902500,24.370001,24.497499,18.926697,11998800
2014-05-05,24.432501,24.559999,24.355000,24.487499,18.918964,8512000
2014-05-06,24.407499,24.667500,24.357500,24.465000,18.901583,7484800
2014-05-07,24.480000,24.827499,24.450001,24.815001,19.171988,8660000
2014-05-08,24.777500,24.840000,24.607500,24.622499,19.023262,7035200
2014-05-09,24.637501,24.732500,24.202499,24.230000,18.720028,9919200
2014-05-12,24.297501,24.305000,23.920000,23.952499,18.505627,14766000
2014-05-13,24.040001,24.150000,23.934999,24.020000,18.557779,9678000
2014-05-14,23.959999,24.305000,23.959999,24.152500,18.660143,7531600
2014-05-15,24.157499,24.375000,24.057501,24.067499,18.594473,10644400
2014-05-16,24.059999,24.215000,23.980000,24.150000,18.658215,8820800
2014-05-19,24.125000,24.125000,23.665001,23.674999,18.291233,6962800
2014-05-20,23.674999,24.139999,23.555000,24.082500,18.606062,14345600
2014-05-21,24.165001,24.200001,23.987499,24.070000,18.596401,10085600
2014-05-22,24.059999,24.267500,24.052500,24.160000,18.665941,5287200
2014-05-23,24.152500,24.264999,24.107500,24.115000,18.631174,5570000
2014-05-27,24.312500,24.422501,24.115000,24.132500,18.644693,7059200
2014-05-28,24.132500,24.379999,24.075001,24.340000,18.805006,7644800
2014-05-29,24.180000,24.317499,23.990000,24.137501,18.788467,5985200
2014-05-30,24.150000,24.365000,24.082500,24.340000,18.946091,8407600
2014-06-02,24.287500,24.442499,24.157499,24.295000,18.911060,5818000
2014-06-03,24.292500,24.410000,24.215000,24.290001,18.907167,8154000
2014-06-04,24.252501,24.355000,24.150000,24.330000,18.938309,5860800
2014-06-05,24.320000,24.530001,24.287500,24.442499,19.025875,4712000
2014-06-06,24.517500,24.642500,24.330000,24.360001,18.961662,4672000
2014-06-09,24.270000,24.344999,23.997499,24.094999,18.755384,7072400
2014-06-10,24.010000,24.127501,23.905001,23.945000,18.638622,5416000
2014-06-11,23.920000,23.969999,23.547501,23.725000,18.467379,8631200
2014-06-12,23.725000,24.014999,23.570000,23.905001,18.607489,10333200
2014-06-13,23.910000,24.297501,23.762501,24.195000,18.833225,9082000
2014-06-16,24.240000,24.557501,24.125000,24.290001,18.907167,8978000
2014-06-17,24.120001,24.485001,24.107500,24.437500,19.021988,10716000
2014-06-18,24.440001,24.932501,24.424999,24.922501,19.399504,11128800
2014-06-19,24.987499,25.200001,24.817499,25.040001,19.490969,14156800
2014-06-20,25.125000,25.125000,24.937500,24.997499,19.457890,14815200
2014-06-23,25.027500,25.057501,24.764999,24.907499,19.387831,7590000
2014-06-24,24.940001,25.275000,24.875000,25.182501,19.601889,9926800
2014-06-25,25.112499,25.469999,25.067499,25.437500,19.800379,10850400
2014-06-26,25.367500,25.420000,25.197500,25.350000,19.732269,7843200
2014-06-27,25.397499,25.552500,25.312500,25.400000,19.771191,12988400
2014-06-30,25.372499,25.627501,25.209999,25.620001,19.942432,13100400
2014-07-01,25.610001,25.615000,25.327499,25.362499,19.741997,10018400
2014-07-02,25.282499,25.360001,24.857500,24.924999,19.401449,11482800
2014-07-03,24.887501,24.887501,24.309999,24.555000,19.113447,5822800
2014-07-07,24.517500,24.747499,24.517500,24.620001,19.164045,7442800
2014-07-08,24.565001,24.847500,24.527500,24.725000,19.245775,9006800
2014-07-09,24.692499,24.817499,24.577499,24.707500,19.232151,6863200
2014-07-10,24.652500,24.932501,24.645000,24.847500,19.341124,6121600
2014-07-11,24.840000,24.905001,24.674999,24.742500,19.259392,4872800
2014-07-14,24.660000,24.754999,24.347500,24.355000,18.957766,7315200
2014-07-15,24.392500,24.610001,24.330000,24.580000,19.132904,7042000
2014-07-16,24.625000,24.732500,24.469999,24.680000,19.210743,5634400
2014-07-17,24.879999,24.879999,24.389999,24.395000,18.988899,6427600
2014-07-18,24.482500,24.715000,24.315001,24.695000,19.222418,7634800
2014-07-21,24.722500,24.740000,24.532499,24.670000,19.202963,3590800
2014-07-22,24.712500,24.775000,24.577499,24.587500,19.138746,5530400
2014-07-23,24.615000,24.719999,24.542500,24.622499,19.165991,5868800
2014-07-24,24.665001,24.775000,24.600000,24.680000,19.210743,4232400
2014-07-25,24.639999,24.762501,24.575001,24.612499,19.158205,5140000
2014-07-28,24.617500,24.940001,24.525000,24.895000,19.378101,6572000
2014-07-29,24.757500,24.847500,24.325001,24.600000,19.148470,7770000
