Timestamp,Target,Target_trend,minutes,hours,dayofweek,month,quarter,lag1_Target,lag2_Target,lag3_Target,lag4_Target,lag5_Target,lag6_Target,lag7_Target,Target_cos_6219,Target_sin_6219,Target_cos_327,Target_sin_327,anomaly
2022-02-03 19:30:00,0.8083040288088696,0.7721487951579534,30,19,3,2,1,-0.5945160436497376,0.7619884947083555,0.778945513829531,0.8425609240023875,0.7838624434321206,0.8721174429443218,0.7862673589176765,0.13371835666032894,-0.9910193747309187,-0.5591091405129756,-0.8290940652271259,0
2022-02-03 19:40:00,0.7029469675762696,0.7722027134130508,40,19,3,2,1,0.8083040288088696,-0.5945160436497376,0.7619884947083555,0.778945513829531,0.8425609240023875,0.7838624434321206,0.8721174429443218,0.6745187209509755,-0.738257742991335,-0.9974643854573532,0.0711674064736441,0
2022-02-03 19:50:00,0.6547719191771307,0.7722566316681481,50,19,3,2,1,0.7029469675762696,0.8083040288088696,-0.5945160436497376,0.7619884947083555,0.778945513829531,0.8425609240023875,0.7838624434321206,0.9749519940687337,-0.22241539798629037,-0.43573586536594316,0.9000745833728406,0
2022-02-03 20:00:00,0.8893694270935553,0.7723105499232455,0,20,3,2,1,0.6547719191771307,0.7029469675762696,0.8083040288088696,-0.5945160436497376,0.7619884947083555,0.778945513829531,0.8425609240023875,0.9279577346828519,0.3726854473175332,0.5628727791185708,0.8265435466612371,0
2022-02-03 20:10:00,0.7832987781378561,0.7723644681783429,10,20,3,2,1,0.8893694270935553,0.6547719191771307,0.7029469675762696,0.8083040288088696,-0.5945160436497376,0.7619884947083555,0.778945513829531,0.55028251050087,0.8349785378300809,0.9971305190653253,-0.07570157163834024,0
2022-02-03 20:20:00,-0.2743262807355089,0.7724183864334402,20,20,3,2,1,0.7832987781378561,0.8893694270935553,0.6547719191771307,0.7029469675762696,0.8083040288088696,-0.5945160436497376,0.7619884947083555,-0.0234877993533479,0.9997241235868708,0.43163923711421914,-0.9020463230807245,1
2022-02-03 20:30:00,0.829110370456432,0.7724723046885376,30,20,3,2,1,-0.2743262807355089,0.7832987781378561,0.8893694270935553,0.6547719191771307,0.7029469675762696,0.8083040288088696,-0.5945160436497376,-0.5888881502527468,0.8082145423660096,-0.5666247830759906,-0.8239759433406334,0
2022-02-03 20:40:00,0.8452392750519468,0.7725262229436349,40,20,3,2,1,0.829110370456432,-0.2743262807355089,0.7832987781378561,0.8893694270935553,0.6547719191771307,0.7029469675762696,0.8083040288088696,-0.9444361615419549,0.32869489921795036,-0.9967760418653059,0.08023417204242791,0
2022-02-03 20:50:00,0.7279004246264126,0.7725801411987323,50,20,3,2,1,0.8452392750519468,0.829110370456432,-0.2743262807355089,0.7832987781378561,0.8893694270935553,0.6547719191771307,0.7029469675762696,-0.9634310633366273,-0.2679563139731096,-0.42753369019510806,0.9039994157897191,0
2022-02-03 21:00:00,0.8186223258004458,0.7726340594538296,0,21,3,2,1,0.7279004246264126,0.8452392750519468,0.829110370456432,-0.2743262807355089,0.7832987781378561,0.8893694270935553,0.6547719191771307,-0.6391039563465218,-0.7691203631306501,0.5703650717709401,0.8213913104627601,0
2022-02-03 21:10:00,0.9186546054884184,0.772687977708927,10,21,3,2,1,0.8186223258004458,0.7279004246264126,0.8452392750519468,0.829110370456432,-0.2743262807355089,0.7832987781378561,0.8893694270935553,-0.08702993243768495,-0.9962056970625555,0.9964009615001558,-0.08476511028462776,0
2022-02-03 21:20:00,0.6878226114877736,0.7727418959640244,20,21,3,2,1,0.9186546054884184,0.8186223258004458,0.7279004246264126,0.8452392750519468,0.829110370456432,-0.2743262807355089,0.7832987781378561,0.4960575102755063,-0.8682896673917443,0.4234193027427148,-0.905933824329831,0
