,Timestamp,Target,Target_trend,minutes,hours,dayofweek,month,quarter,lag1_Target,lag2_Target,lag3_Target,lag4_Target,lag5_Target,Target_cos_165,Target_sin_165,Target_cos_3960,Target_sin_3960,Target_cos_990,Target_sin_990,Target_cos_3958,Target_sin_3958,Target_cos_172,Target_sin_172,Target_cos_74,Target_sin_74,anomaly
19,2021-12-13 19:00:00,0.0617055951446054,-0.8343468887612651,0,19,0,12,4,-1.0254892491349572,-0.858175073541017,-0.8750928500712063,-0.8920106266013957,-1.1044053205495803,0.8412535297717503,-0.5406408222161649,-0.9594929735043377,0.28173255721659896,0.4154150115791935,-0.9096319960042404,0.987432555596665,0.1580409698395927,-0.873400839931877,-0.4870020254642601,-0.5290291711068245,0.8486036389964553,1
20,2021-12-13 20:00:00,-1.1018544948691584,-0.8341235573896197,0,20,0,12,4,0.0617055951446054,-1.0254892491349572,-0.858175073541017,-0.8750928500712063,-0.8920106266013957,-0.14231484241993775,-0.989821441284734,-0.6548607339306738,0.755749574366919,-0.9594929735927099,0.28173255691563104,0.9167019749398352,-0.3995716320528847,-0.9995690063591578,0.029356456294417105,-0.9789540309392927,-0.20408087932903077,0
21,2021-12-13 21:00:00,-1.0097838106909511,-0.8339002260179743,0,21,0,12,4,-1.1018544948691584,0.0617055951446054,-1.0254892491349572,-0.858175073541017,-0.8750928500712063,-0.9594929743807226,-0.2817325542319064,-0.14231483816111817,0.9898214418970599,0.8412535330762437,0.5406408170742728,0.5563534960832557,-0.830945718681996,-0.8433144557561376,0.5374204394259018,-0.14588415123491716,-0.9893016801858106,0
22,2021-12-13 22:00:00,-1.015868407962402,-0.8336768946463291,0,22,0,12,4,-1.0097838106909511,-1.1018544948691584,0.0617055951446054,-1.0254892491349572,-0.858175073541017,-0.654860733000533,0.7557495751728907,0.4154150131904598,0.9096319952683998,-0.1423148390940742,-0.9898214417629211,0.020233681943701096,-0.9997952781019728,-0.44878604767026303,0.8936392356071349,0.8783781465458778,-0.47796634993546194,0
23,2021-12-13 23:00:00,-1.0460722974156835,-0.8334535632746837,0,23,0,12,4,-1.015868407962402,-1.0097838106909511,-1.1018544948691584,0.0617055951446054,-1.0254892491349572,0.4154150195794927,0.9096319923506262,0.8412535329940731,0.5406408172021326,-0.6548607330344729,0.7557495751434815,-0.5222786533876921,-0.8527748871862604,0.0725443804288588,0.9973651853098708,0.7514581826186987,0.6597807209788737,0
24,2021-12-14 00:00:00,-0.9032882745678036,-0.8332302319030384,0,0,1,12,4,-1.0460722974156835,-1.015868407962402,-1.0097838106909511,-1.1018544948691584,0.0617055951446054,1.0,-5.761459233052764e-09,1.0,-3.952812304797783e-10,1.0,-1.5811249219191132e-09,-0.8997850757499856,-0.43633337880294315,0.5733777998136084,0.819291095204205,-0.3603056757828512,0.9328342939657949,0
25,2021-12-14 01:00:00,-1.114580162052452,-0.8330069005313929,0,1,1,12,4,-0.9032882745678036,-1.0460722974156835,-1.015868407962402,-1.0097838106909511,-1.1018544948691584,0.4154150090978773,-0.9096319971374196,0.8412535328184183,-0.540640817475457,-0.6548607340166487,-0.7557495742924214,-0.9930182341790181,0.11796095365833835,0.912206477996427,0.40973081590399585,-0.9998611559858588,-0.01666339553098707,0
26,2021-12-14 02:00:00,-0.963862739655288,-0.8327835691597477,0,2,1,12,4,-1.114580162052452,-0.9032882745678036,-1.0460722974156835,-1.015868407962402,-1.0097838106909511,-0.6548607360782006,-0.7557495725060764,0.41541501289491933,-0.9096319954033686,-0.1423148378076976,0.9898214419478741,-0.7725225453719253,0.6349873360092165,0.9932962378870691,-0.11559664268219512,-0.3290215273533208,-0.9443224208595749,0
27,2021-12-14 03:00:00,-1.0850430553560415,-0.8325602377881023,0,3,1,12,4,-0.963862739655288,-1.114580162052452,-0.9032882745678036,-1.0460722974156835,-1.015868407962402,-0.9594929732334124,0.281732558139286,-0.1423148384827123,-0.9898214418508217,0.8412535323736244,-0.5406408181675698,-0.30796023293044794,0.9513992300466846,0.7937356163752778,-0.608262912972144,0.7730261909899121,-0.6343741073243989,0
28,2021-12-14 04:00:00,-0.9966682746993952,-0.8323369064164569,0,4,1,12,4,-1.0850430553560415,-0.963862739655288,-1.114580162052452,-0.9032882745678036,-1.0460722974156835,-0.14231483101430598,0.9898214429246164,-0.6548607341762177,-0.755749574154154,-0.9594929739588509,-0.28173255566866945,0.2538973813961109,0.9672311614708232,0.36990936554293496,-0.929067845360942,0.8619634771999323,0.5069703778066346,0
29,2021-12-14 05:00:00,-0.8601842929004289,-0.8321135750448116,0,5,1,12,4,-0.9966682746993952,-1.0850430553560415,-0.963862739655288,-1.114580162052452,-0.9032882745678036,0.8412535360015103,0.5406408125224691,-0.959492973595873,-0.28173255690485854,0.41541501276135556,0.9096319954643651,0.7355400207705454,0.6774812749034955,-0.15843273301562494,-0.9873697732406029,-0.1787688089657999,0.9838911082741572,0
30,2021-12-14 06:00:00,-0.9087174223100848,-0.8318902436731662,0,6,1,12,4,-0.8601842929004289,-0.9966682746993952,-1.0850430553560415,-0.963862739655288,-1.114580162052452,0.8412535304553798,-0.5406408211524167,-0.9594929736066427,0.28173255686818066,0.4154150129004432,-0.9096319954008459,0.984800096774586,0.17369159275211332,-0.6420105418694227,-0.7666958093850065,-0.9852107924442924,0.17134670831763688,0
31,2021-12-14 07:00:00,-1.0481274041575717,-0.8316669123015209,0,7,1,12,4,-0.9087174223100848,-0.8601842929004289,-0.9966682746993952,-1.0850430553560415,-0.963862739655288,-0.14231484116832843,-0.9898214414646883,-0.654860733853184,0.7557495744340643,-0.9594929734771616,0.2817325573091527,0.9229277194175624,-0.3849732779436741,-0.9441918035854385,-0.3293961718691895,-0.5004580718779458,-0.8657607742859507,0
32,2021-12-14 08:00:00,-1.0569348892850303,-0.8314435809298755,0,8,1,12,4,-1.0481274041575717,-0.9087174223100848,-0.8601842929004289,-0.9966682746993952,-1.0850430553560415,-0.9594929740244774,-0.281732555445166,-0.14231483805962805,0.989821441911652,0.8412535332979795,0.5406408167292452,0.5694705155900319,-0.8220117589631083,-0.9795968741771282,0.20097254564342812,0.6401835296054065,-0.7682220046457688,0
33,2021-12-14 09:00:00,-1.118565600850682,-0.8312202495582303,0,9,1,12,4,-1.0569348892850303,-1.0481274041575717,-0.9087174223100848,-0.8601842929004289,-0.9966682746993952,-0.6548607339561632,0.7557495743448324,0.4154150132837278,0.9096319952258057,-0.14231483950003465,-0.9898214417045528,0.0360978557903057,-0.9993482600211712,-0.7382222401222903,0.6745575766299179,0.9418152736402462,0.3361309124998001,0
34,2021-12-14 10:00:00,-1.0491552001595874,-0.8309969181865848,0,10,1,12,4,-1.118565600850682,-1.0569348892850303,-1.0481274041575717,-0.9087174223100848,-0.8601842929004289,0.41541501842928125,0.9096319928759102,0.8412535327977516,0.540640817507615,-0.6548607341322068,0.7557495741922896,-0.5086793666800662,-0.8609560394781878,-0.2882669827703044,0.9575500752673486,0.00912548171655915,0.9999583619248558,0
35,2021-12-14 11:00:00,-0.8837662823095266,-0.8307735868149394,0,11,1,12,4,-1.0491552001595874,-1.118565600850682,-1.0569348892850303,-1.0481274041575717,-0.9087174223100848,1.0,-4.496979320121588e-09,1.0,-3.215370923581977e-11,1.0,-1.286148369432791e-10,-0.8927471622452221,-0.4505579921642753,0.24313652883507997,0.9699920764346626,-0.9355239473222086,0.35326327857091744,0
36,2021-12-14 12:00:00,-1.121933094202424,-0.8305502554432942,0,12,1,12,4,-0.8837662823095266,-1.0491552001595874,-1.118565600850682,-1.0569348892850303,-1.0481274041575717,0.41541501024808875,-0.9096319966121357,0.8412535327629844,-0.5406408175617139,-0.6548607343266081,-0.75574957402384,-0.9947652144679776,0.1021869271701551,0.7058431525535118,0.7083681556883539,-0.6540971382448884,-0.756410558982255,0
37,2021-12-14 13:00:00,-0.907396165714854,-0.8303269240716488,0,13,1,12,4,-1.121933094202424,-0.8837662823095266,-1.0491552001595874,-1.118565600850682,-1.0569348892850303,-0.6548607351225705,-0.7557495733341346,0.41541501280165133,-0.9096319954459627,-0.14231483740173712,0.9898214420062424,-0.7825024875955002,0.6226474579622517,0.9691176769663403,0.24659871895726487,0.4845744108586313,-0.8747500444932886,0
38,2021-12-14 14:00:00,-1.1631644202603475,-0.8301035927000034,0,14,1,12,4,-0.907396165714854,-1.121933094202424,-0.8837662823095266,-1.0491552001595874,-1.118565600850682,-0.9594929735896576,0.2817325569260264,-0.14231483858420244,-0.9898214418362296,0.8412535321518886,-0.5406408185125974,-0.32302012779407935,0.9463920947682819,0.9585733414999773,-0.2848458336812527,0.9881738236017912,0.1533378438227694,0
39,2021-12-14 15:00:00,-0.9799723291295884,-0.8298802613283581,0,15,1,12,4,-1.1631644202603475,-0.907396165714854,-1.121933094202424,-0.8837662823095266,-1.0491552001595874,-0.14231483226591532,0.9898214427446621,-0.6548607339017842,-0.755749574391952,-0.9594929735496315,-0.2817325570623427,0.23851547618637342,0.9711386963866632,0.6771893848218125,-0.7358087639357493,0.19669527739539835,0.9804646693534385,0
40,2021-12-14 16:00:00,-1.0484583792690632,-0.8296569299567128,0,16,1,12,4,-0.9799723291295884,-1.1631644202603475,-0.907396165714854,-1.121933094202424,-0.8837662823095266,0.8412535353178809,0.5406408135862173,-0.95949297362476,-0.28173255680647813,0.4154150131344275,0.9096319952939889,0.7246957817278284,0.6890689544203044,0.20446930231758118,-0.9788729766470017,-0.852567590050919,0.5226169767571354,0
41,2021-12-14 17:00:00,-0.8930798194797043,-0.8294335985850674,0,17,1,12,4,-1.0484583792690632,-0.9799723291295884,-1.1631644202603475,-0.907396165714854,-1.121933094202424,0.8412535311390091,-0.5406408200886685,-0.9594929735777555,0.2817325569665611,0.41541501252737123,-0.9096319955712222,0.9819195944549058,0.189298468101338,-0.3260224615455037,-0.9453620230196528,-0.7844749009324484,-0.6201605677621121,0
42,2021-12-14 18:00:00,-1.015790929944152,-0.829210267213422,0,18,1,12,4,-0.8930798194797043,-1.0484583792690632,-0.9799723291295884,-1.1631644202603475,-0.907396165714854,-0.1423148399167191,-0.9898214416446426,-0.6548607337756941,0.7557495745012097,-0.9594929733616131,0.2817325577026744,0.9289210045676058,-0.3702779594751894,-0.7643983734766416,-0.644744233495938,0.31173262453606543,-0.9501698641821137,0
43,2021-12-14 19:00:00,-1.157128123953954,-0.8289869358417767,0,19,1,12,4,-1.015790929944152,-0.8930798194797043,-1.0484583792690632,-0.9799723291295884,-1.1631644202603475,-0.9594929736682323,-0.28173255665842556,-0.14231483795813793,0.9898214419262441,0.8412535335197152,0.5406408163842177,0.5824441018904517,-0.8128707573612334,-0.9867977313758679,-0.16195751711927545,0.9993905188772899,-0.034908319612682884,0
44,2021-12-14 20:00:00,-1.0921844781949503,-0.8287636044701313,0,20,1,12,4,-1.157128123953954,-1.015790929944152,-0.8930798194797043,-1.0484583792690632,-0.9799723291295884,-0.6548607349117933,0.7557495735167741,0.41541501295341543,0.9096319953766543,-0.14231483806230905,-0.9898214419112665,0.051952937603660654,-0.9986495342583154,-0.9303828268676152,0.3665894099259076,0.3772700829878951,0.9261032795980731,0
45,2021-12-14 21:00:00,-0.9928749485161388,-0.828540273098486,0,21,1,12,4,-1.0921844781949503,-1.157128123953954,-1.015790929944152,-0.8930798194797043,-1.0484583792690632,0.4154150172790699,0.9096319934011942,0.8412535328531855,0.540640817421358,-0.6548607338222474,0.755749574460871,-0.49495195836301487,-0.8689203409476708,-0.6110933758833625,0.7915585170734223,-0.7392918756447977,0.673385122055423,0
46,2021-12-14 22:00:00,-0.7940259323567915,-0.8283169417268407,0,22,1,12,4,-0.9928749485161388,-1.0921844781949503,-1.157128123953954,-1.015790929944152,-0.8930798194797043,1.0,-3.2324994071904126e-09,1.0,-1.3468747529960053e-10,1.0,-5.387499011984021e-10,-0.885484391075911,-0.4646691222374509,-0.11914286268007651,0.9928771214366844,-0.8869548506065009,-0.4618561388415223,1
47,2021-12-14 23:00:00,-1.0805907768006724,-0.8280936103551954,0,23,1,12,4,-0.7940259323567915,-0.9928749485161388,-1.0921844781949503,-1.157128123953954,-1.015790929944152,0.4154150113983001,-0.9096319960868517,0.8412535327075504,-0.5406408176479708,-0.6548607346365675,-0.7557495737552586,-0.9962616413600556,0.08638716313531827,0.4064708164538639,0.9136637649438273,0.12780489741532414,-0.9917993285925628,0
48,2021-12-15 00:00:00,-1.0517160421490068,-0.8278702789835499,0,0,2,12,4,-1.0805907768006724,-0.7940259323567915,-0.9928749485161388,-1.0921844781949503,-1.157128123953954,-0.6548607341669404,-0.7557495741621929,0.4154150131319637,-0.9096319952951141,-0.14231483883946275,0.9898214417995287,-0.7922853397641911,0.6101507521873101,0.8172383995075179,0.5762997469810225,0.9750664630964074,-0.22191302923592005,0
49,2021-12-15 01:00:00,-1.1296625297005498,-0.8276469476119047,0,1,2,12,4,-1.0517160421490068,-1.0805907768006724,-0.7940259323567915,-0.9928749485161388,-1.0921844781949503,-0.9594929739459027,0.2817325557127668,-0.14231483822477103,-0.989821441887908,0.8412535329371749,-0.5406408172906682,-0.3379986634229909,0.9411465898170549,0.9970997780440709,0.07610540469943287,0.5444282760150398,0.8388073987962263,0
50,2021-12-15 02:00:00,-1.1737107353418663,-0.8274236162402593,0,2,2,12,4,-1.1296625297005498,-1.0517160421490068,-1.0805907768006724,-0.7940259323567915,-0.9928749485161388,-0.14231483351752464,0.9898214425647078,-0.6548607339792741,-0.7557495743248066,-0.9594929736651799,-0.28173255666882097,0.2230734951915686,0.9748016289189392,0.8952361027905335,-0.44559210076079375,-0.5997251522331271,0.8002060620733591,0
51,2021-12-15 03:00:00,-1.005236797377829,-0.8272002848686139,0,3,2,12,4,-1.1737107353418663,-1.1296625297005498,-1.0517160421490068,-1.0805907768006724,-0.7940259323567915,0.8412535346342515,0.5406408146499655,-0.9594929736536472,-0.2817325567080977,0.4154150135074995,0.9096319951236126,0.7136690122273017,0.7004830768737439,0.5404284007540681,-0.8413900068686343,-0.9578925198947025,-0.28712701079796893,0
52,2021-12-15 04:00:00,-1.0431291584703255,-0.8269769534969685,0,4,2,12,4,-1.005236797377829,-1.1737107353418663,-1.1296625297005498,-1.0517160421490068,-1.0805907768006724,0.8412535318226386,-0.5406408190249203,-0.9594929735488684,0.2817325570649415,0.4154150121542992,-0.9096319957415985,0.9787917743240656,0.20485766403907743,0.03292562553136196,-0.9994578046037604,-0.06066791103476338,-0.9981580058140485,0
53,2021-12-15 05:00:00,-0.935542928193038,-0.8267536221253232,0,5,2,12,4,-1.0431291584703255,-1.005236797377829,-1.1737107353418663,-1.1296625297005498,-1.0517160421490068,-0.14231483866510977,-0.9898214418245969,-0.6548607340501276,0.7557495742634117,-0.9594929737708325,0.28173255630900124,0.934680320498534,-0.3554893788466228,-0.483880103947428,-0.8751343011240197,0.9160666711922663,-0.4010260015643878,0
54,2021-12-15 06:00:00,-1.108982555838846,-0.8265302907536779,0,6,2,12,4,-0.935542928193038,-1.0431291584703255,-1.005236797377829,-1.1737107353418663,-1.1296625297005498,-0.9594929733119871,-0.28173255787168516,-0.14231483831756933,0.9898214418745657,0.841253532734429,0.5406408176061469,0.5952709865421996,-0.8035250167736387,-0.8639681698030385,-0.5035464244408732,0.6922252538258267,0.7216815072909725,0
55,2021-12-15 07:00:00,-1.0367707830880892,-0.8263069593820325,0,7,2,12,4,-1.108982555838846,-0.935542928193038,-1.0431291584703255,-1.005236797377829,-1.1737107353418663,-0.6548607358674234,0.7557495726887159,0.4154150130466834,0.9096319953340603,-0.1423148384682695,-0.9898214418528982,0.06779493439977376,-0.9976992767711773,-0.9999467914796528,0.010315726321867332,-0.43883072362747644,0.8985697502145203,0
56,2021-12-15 08:00:00,-1.062252855431539,-0.8260836280103873,0,8,2,12,4,-1.0367707830880892,-1.108982555838846,-0.935542928193038,-1.0431291584703255,-1.005236797377829,0.4154150161288585,0.9096319939264781,0.8412535329086195,0.5406408173351012,-0.654860733512288,0.7557495747294524,-0.48109988517875474,-0.8766657860787023,-0.8533959513912258,0.5212632253948715,-0.9947652150568329,-0.10218692143778985,0
57,2021-12-15 09:00:00,-0.9907644570548876,-0.8258602966387418,0,9,2,12,4,-1.062252855431539,-1.0367707830880892,-1.108982555838846,-0.935542928193038,-1.0431291584703255,1.0,-1.9680194942592365e-09,1.0,-2.372212413633813e-10,1.0,-9.488849654535252e-10,-0.87799859110349,-0.4786632156540614,-0.465722789314691,0.8849306659354415,-0.24698319212679046,-0.9690197638886737,0
58,2021-12-15 10:00:00,-0.7904072788036403,-0.8256369652670965,0,10,2,12,4,-0.9907644570548876,-1.062252855431539,-1.0367707830880892,-1.108982555838846,-0.935542928193038,0.4154150125485115,-0.9096319955615678,0.8412535329038721,-0.5406408173424885,-0.6548607335388336,-0.7557495747064505,-0.9975071380023917,0.07056564060700934,0.05353778721376345,0.9985658242400717,0.8244893371750469,-0.5658774892895563,0
59,2021-12-15 11:00:00,-0.8777234846512572,-0.8254136338954511,0,11,2,12,4,-0.7904072788036403,-0.9907644570548876,-1.062252855431539,-1.0367707830880892,-1.108982555838846,-0.6548607332113101,-0.7557495749902512,0.41541501303869577,-0.9096319953377081,-0.14231483843350226,0.989821441857897,-0.8018686372789847,0.5975003669859493,0.5576715566615997,0.8300617054717246,0.8154050429087499,0.5788908498145222,0
60,2021-12-15 12:00:00,-0.9587836255989508,-0.8251903025238059,0,12,2,12,4,-0.8777234846512572,-0.7904072788036403,-0.9907644570548876,-1.062252855431539,-1.0367707830880892,-0.9594929743021479,0.2817325544995072,-0.14231483832626116,-0.9898214418733159,0.8412535327154391,-0.5406408176356957,-0.3528920662669444,0.9356640366957825,0.904238294274103,0.427028227601245,-0.26233043587978266,0.9649781046278321,0
61,2021-12-15 13:00:00,-1.0975164632734171,-0.8249669711521604,0,13,2,12,4,-0.9587836255989508,-0.8777234846512572,-0.7904072788036403,-0.9907644570548876,-1.062252855431539,-0.14231483476913398,0.9898214423847536,-0.6548607340567639,-0.7557495742576613,-0.9594929737807283,-0.28173255627529925,0.20757532871796558,0.9782190362631615,0.9953174853678001,-0.09665972957296685,-0.9962616421775832,0.08638715370716482,0
62,2021-12-15 14:00:00,-0.9022031842964432,-0.824743639780515,0,14,2,12,4,-1.0975164632734171,-0.9587836255989508,-0.8777234846512572,-0.7904072788036403,-0.9907644570548876,0.841253533950622,0.5406408157137137,-0.9594929735513423,-0.281732557056516,0.4154150121862499,0.9096319957270071,0.7024624892702347,0.7117207676949334,0.8051752040749975,-0.5930370062169696,-0.424515179916733,-0.9054208204035645,0
63,2021-12-15 15:00:00,-0.8453298234295692,-0.8245203084088698,0,15,2,12,4,-0.9022031842964432,-1.0975164632734171,-0.9587836255989508,-0.8777234846512572,-0.7904072788036403,0.8412535325062681,-0.5406408179611721,-0.9594929736511733,0.2817325567165232,0.4154150134755489,-0.909631995138204,0.9754174240083704,0.220365262554866,0.3875351002056742,-0.9218549485187884,0.7035911449700798,-0.7106050244120796,0
64,2021-12-15 16:00:00,-1.0879309380685571,-0.8242969770372244,0,16,2,12,4,-0.8453298234295692,-0.9022031842964432,-1.0975164632734171,-0.9587836255989508,-0.8777234846512572,-0.14231483741350043,-0.9898214420045511,-0.6548607339726378,0.7557495743305571,-0.9594929736552841,0.28173255670252295,0.9402042169387401,-0.3406112600173555,-0.13960091305514233,-0.9902078494306994,0.9095870329720139,0.41551345278964,0
65,2021-12-15 17:00:00,-1.100087766619766,-0.8240736456655791,0,17,2,12,4,-1.0879309380685571,-0.8453298234295692,-0.9022031842964432,-1.0975164632734171,-0.9587836255989508,-0.9594929729557419,-0.28173255908494477,-0.1423148382160792,0.9898214418891577,0.8412535329561648,0.5406408172611193,0.6079479391970543,-0.7939768908639941,-0.6272934509575434,-0.7787829777195802,-0.07650101298613862,0.9970695036014764,0
66,2021-12-15 18:00:00,-1.178781855219162,-0.8238503142939337,0,18,2,12,4,-1.100087766619766,-1.0879309380685571,-0.8453298234295692,-0.9022031842964432,-1.0975164632734171,-0.6548607368230537,0.7557495718606576,0.4154150131399514,0.9096319952914662,-0.14231483887423,-0.9898214417945299,0.08361985509618787,-0.996497726958618,-0.9377476845814857,-0.3473172613937613,-0.9623285851396478,0.2718891211930399,0
67,2021-12-15 19:00:00,-0.9977245974612776,-0.8236269829222884,0,19,2,12,4,-1.178781855219162,-1.100087766619766,-1.0879309380685571,-0.8453298234295692,-0.9022031842964432,0.41541501497864713,0.909631994451762,0.841253532712298,0.5406408176405835,-0.6548607346100219,0.7557495737782606,-0.46712663688725675,-0.8841904235572793,-0.9832464717219418,0.1822810353447467,-0.5869503512314667,-0.8096229277813579,0
68,2021-12-15 20:00:00,-0.8295721460256176,-0.823403651550643,0,20,2,12,4,-0.9977245974612776,-1.178781855219162,-1.100087766619766,-1.0879309380685571,-0.8453298234295692,1.0,-7.035395813280605e-10,1.0,1.2590627988057723e-10,1.0,5.036251195223089e-10,-0.870291648229423,-0.49253674687490506,-0.7509343854388393,0.6603768233104436,0.5576715650422481,-0.8300616998412405,0
69,2021-12-15 21:00:00,-0.287854002757665,-0.8231803201789976,0,21,2,12,4,-0.8295721460256176,-0.9977245974612776,-1.178781855219162,-1.100087766619766,-1.0879309380685571,0.4154150136987229,-0.9096319950362838,0.8412535328484381,-0.5406408174287454,-0.654860733848793,-0.7557495744378692,-0.9985013907149426,0.05472634411620822,-0.3064499206804949,0.951886782193617,0.9714219130055713,0.2373593624287786,1
