,model,hyperparameters,dataset_name,num_clients,train_rmse,test_rmse,time_taken
294,ElasticNetCV,"{'alphas': None, 'copy_X': True, 'cv': None, 'eps': 0.001, 'fit_intercept': True, 'l1_ratio': 1.0, 'max_iter': 1000, 'n_alphas': 100, 'n_jobs': None, 'positive': False, 'precompute': 'auto', 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'verbose': 0}",15,5,0.26424011561274474,0.2545647404454268,0.099888801574707
295,ElasticNetCV,"{'alphas': None, 'copy_X': True, 'cv': None, 'eps': 0.001, 'fit_intercept': True, 'l1_ratio': 1.0, 'max_iter': 1000, 'n_alphas': 100, 'n_jobs': None, 'positive': False, 'precompute': 'auto', 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'verbose': 0}",16,5,0.26424011561274474,0.2545647404454268,0.09781665802001947
296,ElasticNetCV,"{'alphas': None, 'copy_X': True, 'cv': None, 'eps': 0.001, 'fit_intercept': True, 'l1_ratio': 1.0, 'max_iter': 1000, 'n_alphas': 100, 'n_jobs': None, 'positive': False, 'precompute': 'auto', 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'verbose': 0}",17,5,0.26424011561274474,0.2545647404454268,0.09651126861572264
297,ElasticNetCV,"{'alphas': None, 'copy_X': True, 'cv': None, 'eps': 0.001, 'fit_intercept': True, 'l1_ratio': 1.0, 'max_iter': 1000, 'n_alphas': 100, 'n_jobs': None, 'positive': False, 'precompute': 'auto', 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'verbose': 0}",18,5,0.18576018441890818,0.1789067697998749,0.09551587104797357
298,ElasticNetCV,"{'alphas': None, 'copy_X': True, 'cv': None, 'eps': 0.001, 'fit_intercept': True, 'l1_ratio': 1.0, 'max_iter': 1000, 'n_alphas': 100, 'n_jobs': None, 'positive': False, 'precompute': 'auto', 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'verbose': 0}",20,5,0.1892168010113447,0.18431857860769996,0.11088356971740718
299,ElasticNetCV,"{'alphas': None, 'copy_X': True, 'cv': None, 'eps': 0.001, 'fit_intercept': True, 'l1_ratio': 1.0, 'max_iter': 1000, 'n_alphas': 100, 'n_jobs': None, 'positive': False, 'precompute': 'auto', 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'verbose': 0}",20,10,0.18522755782286723,0.22428315634517987,0.18740441799163815
300,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",2,5,0.26776376159665544,0.29223753868110763,0.00159978866577144
301,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",2,10,0.2549584104083181,0.2848413346521994,0.00290076732635492
302,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",4,5,0.2597152944062846,0.2992344169697983,0.00260267257690424
303,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",5,2,0.2476177024046427,0.2151469842146844,0.0025027990341186
304,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",5,5,0.24965428892998026,0.2087532638903146,0.0027887344360351
305,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",6,5,0.2103686151001906,0.22209105897691864,0.0019981861114501598
306,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",7,5,0.2103686151001906,0.22209105897691864,0.00260038375854488
307,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",8,5,0.250838390882259,0.24633567227670977,0.0042113304138183
308,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",14,5,0.26420289773439604,0.2546356401463165,0.00239772796630852
309,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",15,5,0.26420289773439604,0.2546356401463165,0.00200033187866206
310,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",16,5,0.26420289773439604,0.2546356401463165,0.00199813842773432
311,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",17,5,0.26420289773439604,0.2546356401463165,0.00219721794128412
312,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",18,5,0.18566194644028028,0.19103804857206444,0.00220446586608882
313,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",20,5,0.18921590258116402,0.18427194963532306,0.00330386161804194
314,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",20,10,0.18521164518690975,0.2257943256988874,0.0033005237579345204
315,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",2,5,0.26776374039818307,0.2922451553264486,0.0021994590759277
316,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",2,10,0.2549583944151147,0.2848479224271085,0.00300009250640863
317,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",4,5,0.2597153282108075,0.2992461789555361,0.0019998073577880597
318,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",5,2,0.24761769814555148,0.2151453012192734,0.0014996528625488
319,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",5,5,0.2496542898951871,0.20875670746716893,0.0024001598358153998
320,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",6,5,0.21036860404861607,0.22208537777023615,0.00199761390686032
321,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",7,5,0.21036860404861607,0.22208537777023615,0.0022014617919921603
322,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",8,5,0.2508383920304727,0.2463363714435296,0.00421438217163082
323,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",14,5,0.2642028997754885,0.2546354504258585,0.001990795135498
324,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",15,5,0.2642028997754885,0.2546354504258585,0.00219907760620112
325,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",16,5,0.2642028997754885,0.25463545042585856,0.00180487632751462
326,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",17,5,0.2642028997754885,0.2546354504258585,0.0020015239715576
327,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",18,5,0.18566194616876805,0.19103928253429953,0.0022013664245605
328,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",20,5,0.18921588854606033,0.1842712887891538,0.0030014038085937
329,Lasso,"{'alpha': 0.00012495821900244632, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",20,10,0.18521164889285854,0.22579736316764604,0.00280041694641108
330,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",2,5,0.2678271468669926,0.2770246072251218,0.0017998695373535
331,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",2,10,0.2549592273010961,0.28487422887778996,0.00310106277465815
332,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",4,5,0.2597156178706634,0.2992311509380171,0.00300192832946774
333,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",5,2,0.24761814749567534,0.21527432538633584,0.00199997425079345
334,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",5,5,0.24965482190753163,0.20879527793192043,0.00220017433166502
335,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",6,5,0.21037110734817954,0.222016334731825,0.00180134773254392
336,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",7,5,0.21037110734817954,0.222016334731825,0.0024006843566894
337,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",8,5,0.2508473913861158,0.24633659093685015,0.0047120094299316
338,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",14,5,0.2642034447232985,0.25473002078905055,0.0024030208587646
339,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",15,5,0.2642034447232985,0.25473002078905055,0.00240030288696284
340,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",16,5,0.2642034447232985,0.25473002078905055,0.00220255851745602
341,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",17,5,0.2642034447232985,0.25473002078905055,0.00160145759582516
342,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",18,5,0.18569467665249287,0.18140532929970074,0.0018003463745116602
343,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",20,5,0.1892191807988823,0.18442237599656014,0.0031999588012694797
344,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",20,10,0.1852584579711057,0.2218639505542827,0.0034002780914306197
345,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",2,5,0.2678270769306804,0.27703239186877193,0.00230259895324704
346,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",2,10,0.2549591970242298,0.28487901782833286,0.00280046463012691
347,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",4,5,0.25971569472803147,0.29923363764889366,0.00180006027221678
348,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",5,2,0.2476181380988364,0.2152723874742371,0.0017542839050292
349,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",5,5,0.24965482458786087,0.20879943072465293,0.00279855728149408
350,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",6,5,0.21037111909502398,0.22201258282749325,0.0021997928619384402
351,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",7,5,0.21037111909502398,0.22201258282749325,0.00260190963745112
352,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",8,5,0.25084739080323165,0.2463373845746994,0.004515838623046839
353,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",14,5,0.2642034483279373,0.254730792023769,0.00185141563415522
354,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",15,5,0.2642034483279373,0.254730792023769,0.0029025554656982
355,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",16,5,0.2642034483279373,0.254730792023769,0.0022004127502441
356,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",17,5,0.2642034483279373,0.254730792023769,0.00240268707275386
357,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",18,5,0.18569467540444926,0.18140623649616172,0.00170245170593258
358,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",20,5,0.18921915697374142,0.1844216990326461,0.0031999588012694797
359,Lasso,"{'alpha': 0.0001903526663201216, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",20,10,0.18525847176877258,0.22186371704149513,0.00310101509094234
360,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",2,5,0.2679741398085077,0.25987862303799303,0.0025959491729736
361,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",2,10,0.2549611232491765,0.28492222885571705,0.00329959392547602
362,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",4,5,0.2597163658648997,0.2992264462548512,0.0013996601104736
363,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",5,2,0.24761917858885704,0.21546899592290447,0.0015013217926025
364,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",5,5,0.24965605641531136,0.2088595798203635,0.0024020671844481997
365,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",6,5,0.21037659596882857,0.22192348776541987,0.00200343132019042
366,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",7,5,0.21037659596882857,0.22192348776541987,0.0021994113922118802
367,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",8,5,0.25086826725978034,0.2464656969581077,0.00542325973510738
368,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",14,5,0.2642047145496121,0.25487431460518645,0.0022046566009521398
369,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",15,5,0.2642047145496121,0.2548743146051865,0.0021996021270751396
370,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",16,5,0.2642047145496121,0.2548743146051865,0.0027433872222899997
371,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",17,5,0.2642047145496121,0.25487431460518645,0.00180354118347164
372,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",18,5,0.18576692078567766,0.17888022053277078,0.00210118293762202
373,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",20,5,0.1892267882466678,0.1846571926066555,0.0034000396728515194
374,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",20,10,0.18536700081011487,0.2163408697903781,0.00279932022094722
375,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",2,5,0.26797311836755416,0.2599396158723083,0.0021992683410644196
376,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",2,10,0.25496107188061035,0.284927168590258,0.00300195217132562
377,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",4,5,0.25971647008691107,0.2992289520835958,0.00199956893920894
378,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",5,2,0.24761917326735394,0.21546707369583376,0.00150036811828605
379,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",5,5,0.24965606325805792,0.20886400036305078,0.00199537277221674
380,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",6,5,0.2103766319508253,0.22191862509201563,0.00239996910095212
381,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",7,5,0.2103766319508253,0.22191862509201563,0.00240049362182614
382,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",8,5,0.25086827456879995,0.24646666835387335,0.00482320785522456
383,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",14,5,0.2642047186183151,0.2548752874563969,0.00240073204040524
384,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",15,5,0.2642047186183151,0.2548752874563969,0.00220193862915034
385,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",16,5,0.2642047186183151,0.2548752874563969,0.00203213691711422
386,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",17,5,0.2642047186183151,0.2548752874563969,0.0024158954620361003
387,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",18,5,0.18576695521962436,0.17887991496528602,0.0023993968963622802
388,Lasso,"{'alpha': 0.0002899700224958411, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'random', 'tol': 0.0001, 'warm_start': False}",20,5,0.18922674978068504,0.18465649173501494,0.0034008979797362803
